time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-12T16:26:53.070Z,19.4901667,-155.8061667,9.89,2.19,ml,49,44,0.09858,0.13,hv,hv71043927,2019-07-12T21:24:13.320Z,"7km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.32,0.32,0.099,12,reviewed,hv,hv
2019-07-12T15:58:05.060Z,19.4923333,-155.8046667,9.68,2.24,ml,49,52,0.09689,0.13,hv,hv71043897,2019-07-12T21:01:01.840Z,"7km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.33,0.36,0.106,14,reviewed,hv,hv
2019-07-07T22:57:10.330Z,19.5279999,-155.7128296,8.13,1.86,md,33,80,0.0254,0.17,hv,hv71037802,2019-07-07T23:00:24.220Z,"17km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.65,0.39,0.17,13,automatic,hv,hv
2019-07-06T03:37:53.270Z,19.3806667,-155.8076667,10.75,2.04,ml,38,109,0.1304,0.16,hv,hv71035367,2019-07-10T00:59:52.310Z,"10km SE of Honaunau-Napoopoo, Hawaii",earthquake,0.38,0.38,0.192,7,reviewed,hv,hv
2019-06-25T18:52:02.870Z,19.5048333,-155.7278333,8.26,2.1,ml,50,97,0.02368,0.14,hv,hv71009706,2019-06-29T01:26:04.080Z,"15km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.34,0.17,0.137,10,reviewed,hv,hv
2019-06-19T19:17:40.500Z,19.5466671,-155.7480011,8.22,1.75,md,23,172,0.05997,0.33,hv,hv71000626,2019-06-19T19:20:45.890Z,"15km NE of Honaunau-Napoopoo, Hawaii",earthquake,1.08,0.62,0.09,5,automatic,hv,hv
2019-06-15T09:57:39.570Z,19.489666,-155.8121643,9.67,1.86,md,29,100,0.09918,0.24,hv,hv70995901,2019-06-15T10:01:00.750Z,"6km NE of Honaunau-Napoopoo, Hawaii",earthquake,0.73,0.68,0.12,5,automatic,hv,hv
2019-06-02T21:32:58.160Z,19.4853333,-155.693,8.01,2.77,ml,58,54,0.02101,0.12,hv,hv70979386,2019-08-24T21:17:51.040Z,"18km E of Honaunau-Napoopoo, Hawaii",earthquake,0.25,0.22,0.186,33,reviewed,hv,hv
2019-05-25T09:01:55.160Z,19.5508333,-155.842,10.11,1.68,md,50,60,0.07788,0.17,hv,hv70968216,2019-05-28T18:51:32.480Z,"9km E of Honalo, Hawaii",earthquake,0.31,0.29,0.062,22,reviewed,hv,hv
2019-05-20T15:12:46.140Z,19.5708333,-155.6836667,7.59,1.48,md,43,88,0.04761,0.12,hv,hv70961181,2019-05-21T23:59:23.200Z,"22km NE of Honaunau-Napoopoo, Hawaii",earthquake,0.33,0.33,0.132,20,reviewed,hv,hv
2019-05-08T18:05:33.200Z,19.5569992,-155.6933289,7.97,1.72,md,35,124,0.04908,0.22,hv,hv70942236,2019-05-08T18:08:40.410Z,"21km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.52,0.45,0.17,6,automatic,hv,hv
2019-04-14T15:26:21.040Z,19.5248333,-155.6953333,7.33,2.02,ml,43,45,0.02157,0.14,hv,hv70907971,2019-04-15T19:16:08.420Z,"19km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.3,0.42,0.033,4,reviewed,hv,hv
2019-04-08T15:00:12.370Z,19.3348331,-155.7904968,10.4,1.76,md,36,127,0.1028,0.17,hv,hv70898846,2019-04-08T15:03:24.950Z,"15km SSE of Honaunau-Napoopoo, Hawaii",earthquake,0.95,0.48,0.13,7,automatic,hv,hv
2019-03-29T20:21:55.860Z,19.5246667,-155.8376667,10.35,1.39,md,21,115,0.08355,0.17,hv,hv70882711,2019-03-29T20:41:29.840Z,"8km NNE of Honaunau-Napoopoo, Hawaii",earthquake,0.41,0.42,0.129,10,reviewed,hv,hv
2019-03-10T11:59:33.380Z,19.2981663,-155.7733307,7.42,1.7,md,28,136,0.09688,0.15,hv,hv70859012,2019-03-10T12:02:54.820Z,"19km SSE of Honaunau-Napoopoo, Hawaii",earthquake,0.58,0.74,0.09,6,automatic,hv,hv
2019-03-07T22:39:07.300Z,19.3050003,-155.8116608,7.36,1.81,md,19,124,0.06829,0.13,hv,hv70854957,2019-03-07T22:42:20.330Z,"17km SSE of Honaunau-Napoopoo, Hawaii",earthquake,0.61,0.9,0.01,4,automatic,hv,hv
2019-01-14T20:17:47.590Z,19.3661667,-155.8376667,10.52,2.41,ml,50,125,0.06491,0.17,hv,hv70769761,2019-01-14T21:39:45.630Z,"10km SSE of Honaunau-Napoopoo, Hawaii",earthquake,0.3,0.25,0.169,27,reviewed,hv,hv
2019-01-01T23:44:24.390Z,19.448,-155.8435,9.63,1.88,ml,43,81,0.04642,0.16,hv,hv70754156,2019-01-03T02:01:02.430Z,"2km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.35,0.3,0.165,7,reviewed,hv,hv
2018-12-13T13:14:49.660Z,19.3645,-155.8333333,10.95,2.25,ml,40,121,0.06879,0.18,hv,hv70729826,2019-02-16T22:29:07.040Z,"10km SSE of Honaunau-Napoopoo, Hawaii",earthquake,0.36,0.35,0.261,15,reviewed,hv,hv
2018-11-28T18:47:44.120Z,19.3444996,-155.8321686,9.32,1.71,md,21,156,0.08798,0.13,hv,hv70709851,2018-11-28T18:50:52.270Z,"12km SSE of Honaunau-Napoopoo, Hawaii",earthquake,0.62,0.47,0.01,3,automatic,hv,hv
2018-11-16T19:40:01.700Z,19.4213333,-155.7763333,10.99,2.13,ml,44,58,0.09838,0.15,hv,hv70692801,2018-11-16T20:33:56.750Z,"10km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.26,0.25,0.144,16,reviewed,hv,hv
2018-10-29T22:30:46.600Z,19.3388329,-155.8190002,9.67,1.76,md,26,145,0.08879,0.16,hv,hv70675257,2018-10-29T22:34:08.450Z,"13km SSE of Honaunau-Napoopoo, Hawaii",earthquake,0.63,0.44,0.1,5,automatic,hv,hv
2018-10-24T22:35:15.600Z,19.4883327,-155.7688293,8.29,1.78,md,25,222,0.06434,0.17,hv,hv70669452,2018-10-24T22:38:31.210Z,"10km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.88,0.41,0.15,8,automatic,hv,hv
2018-10-20T00:51:02.400Z,19.4468333,-155.8461667,13,2.46,ml,47,74,0.04377,0.12,hv,hv70662687,2018-12-21T22:27:07.040Z,"2km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.34,0.25,0.148,34,reviewed,hv,hv
2018-09-21T15:45:16.800Z,19.5288334,-155.7039948,7.48,1.73,md,28,111,0.02441,0.17,hv,hv70603977,2018-09-21T15:48:25.440Z,"18km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.55,0.37,0.26,6,automatic,hv,hv
2018-09-19T05:54:01.730Z,19.5418339,-155.7453308,8.72,1.82,md,28,173,0.05483,0.19,hv,hv70599477,2018-09-19T05:57:23.800Z,"15km NE of Honaunau-Napoopoo, Hawaii",earthquake,0.77,0.43,0.03,3,automatic,hv,hv
2018-08-08T08:30:20.240Z,19.4348333,-155.85,9.7,1.62,md,27,84,0.03368,0.17,hv,hv70530007,2018-11-14T00:01:59.650Z,"2km SSE of Honaunau-Napoopoo, Hawaii",earthquake,0.29,0.36,0.074,15,reviewed,hv,hv
2018-08-08T06:52:38.950Z,19.4383335,-155.8383331,9.79,1.72,md,21,170,0.1438,0.2,hv,hv70529902,2018-08-08T06:55:51.630Z,"3km SE of Honaunau-Napoopoo, Hawaii",earthquake,0.96,0.5,0.01,5,automatic,hv,hv
2018-08-01T07:16:18.140Z,19.5226667,-155.724,8.02,1.2,md,18,103,0.02711,0.13,hv,hv70506392,2018-08-02T00:56:35.810Z,"16km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.51,0.61,0.111,9,reviewed,hv,hv
2018-07-19T08:01:29.610Z,19.4193325,-155.661499,11.22,2.18,ml,7,250,0.036,0.32,hv,hv70444477,2018-07-19T08:07:08.690Z,"21km E of Honaunau-Napoopoo, Hawaii",earthquake,2.17,1.43,4.41,7,automatic,hv,hv
2018-07-17T06:10:04.180Z,19.481,-155.7758333,11.79,2.23,ml,23,137,0.07275,0.14,hv,hv70434497,2019-01-30T02:31:08.010Z,"9km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.45,0.42,0.015,6,reviewed,hv,hv
2018-07-10T23:45:03.280Z,19.4518333,-155.7028333,10.8,2.73,ml,14,122,0.05222,0.09,hv,hv70394631,2018-10-02T16:40:33.040Z,"17km E of Honaunau-Napoopoo, Hawaii",earthquake,0.53,0.73,0.148,10,reviewed,hv,hv
2018-07-03T12:15:32.400Z,19.3041668,-155.8046722,8.1,2.96,ml,12,148,0.07318,0.19,hv,hv70357796,2018-07-03T12:21:15.580Z,"17km SSE of Honaunau-Napoopoo, Hawaii",earthquake,0.85,2.88,0.51,3,automatic,hv,hv
2018-06-05T03:56:28.150Z,19.5588333,-155.7263333,11.07,1.29,md,12,118,0.05861,0.11,hv,hv70233472,2018-06-08T01:25:25.270Z,"18km NE of Honaunau-Napoopoo, Hawaii",earthquake,0.73,0.86,0.026,6,reviewed,hv,hv
2018-05-25T00:35:50.700Z,19.2606659,-155.7896729,8.21,1.79,md,14,115,0.07508,0.22,hv,hv70188572,2018-05-25T00:39:09.720Z,"21km N of Hawaiian Ocean View, Hawaii",earthquake,0.73,1.01,0.1,3,automatic,hv,hv
