time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-09-23T11:19:42.830Z,19.4385,-155.5035,10.82,1.13,md,34,56,0.02346,0.11,hv,hv71155952,2019-09-24T19:23:50.770Z,"25km N of Pahala, Hawaii",earthquake,0.38,0.6,0.097,13,reviewed,hv,hv
2019-09-19T12:11:32.520Z,19.4236667,-155.487,9.74,1.12,md,34,44,0.04462,0.12,hv,hv71150397,2019-09-24T19:46:48.950Z,"24km N of Pahala, Hawaii",earthquake,0.34,0.55,0.102,15,reviewed,hv,hv
2019-09-19T10:46:07.760Z,19.385,-155.4193333,9.29,2.34,ml,54,45,0.03802,0.12,hv,hv71150332,2019-09-24T20:00:49.128Z,"19km WSW of Volcano, Hawaii",earthquake,0.23,0.47,0.195,38,reviewed,hv,hv
2019-09-18T07:54:07.420Z,19.3841667,-155.4745026,7.47,1.9,ml,48,40,0.02027,0.19,hv,hv71148727,2019-09-18T08:00:21.150Z,"19km N of Pahala, Hawaii",earthquake,0.38,0.59,0.15,3,automatic,hv,hv
2019-09-17T22:25:47.460Z,19.2786667,-155.4345,9.26,1.18,md,40,58,0.05384,0.11,hv,hv71148162,2019-09-24T23:53:40.720Z,"9km NNE of Pahala, Hawaii",earthquake,0.28,0.71,0.06,13,reviewed,hv,hv
2019-09-08T03:37:10.160Z,19.4041667,-155.6013333,7.95,2.17,ml,32,33,0.02483,0.13,hv,hv71131097,2019-09-09T03:13:24.460Z,"25km NNW of Pahala, Hawaii",earthquake,0.3,0.7,0.22,15,reviewed,hv,hv
2019-09-06T19:17:19.340Z,19.3876667,-155.4986725,7.21,1.9,md,38,48,0.04209,0.27,hv,hv71128677,2019-09-06T19:20:30.170Z,"20km N of Pahala, Hawaii",earthquake,0.38,1.08,0.19,26,automatic,hv,hv
2019-09-02T04:54:37.320Z,19.2246666,-155.4923401,10.21,1.71,md,43,76,0.02441,0.22,hv,hv71120792,2019-09-02T04:57:46.960Z,"2km NNW of Pahala, Hawaii",earthquake,0.46,0.83,0.28,17,automatic,hv,hv
2019-08-26T08:17:03.470Z,19.3536667,-155.417,10.19,1.95,ml,45,46,0.03582,0.11,hv,hv71108437,2019-08-26T19:06:03.800Z,"17km NNE of Pahala, Hawaii",earthquake,0.29,0.67,0.202,12,reviewed,hv,hv
2019-08-25T06:24:25.140Z,19.2728333,-155.4666667,7.11,1.89,md,43,59,0.03904,0.13,hv,hv71106557,2019-08-26T21:47:33.170Z,"7km N of Pahala, Hawaii",earthquake,0.28,0.92,0.173,15,reviewed,hv,hv
2019-08-17T01:41:06.540Z,19.3316669,-155.4383392,8.76,1.8,md,28,54,0.04397,0.18,hv,hv71090737,2019-08-17T01:44:20.600Z,"14km NNE of Pahala, Hawaii",earthquake,0.45,0.7,0.13,13,automatic,hv,hv
2019-08-09T09:05:34.720Z,19.3688333,-155.4026667,9.25,2,ml,56,45,0.03874,0.12,hv,hv71079952,2019-08-09T19:25:46.720Z,"18km WSW of Volcano, Hawaii",earthquake,0.26,0.37,0.182,25,reviewed,hv,hv
2019-08-06T01:37:50.930Z,19.4306667,-155.5863333,10.66,1.12,md,27,65,0.02613,0.24,hv,hv71074047,2019-08-08T00:52:29.140Z,"27km NNW of Pahala, Hawaii",earthquake,0.67,0.6,0.18,14,reviewed,hv,hv
2019-08-04T10:57:53.100Z,19.4145,-155.4708333,7.98,2.23,ml,57,31,0.04412,0.11,hv,hv71071987,2019-08-06T01:18:46.370Z,"23km N of Pahala, Hawaii",earthquake,0.23,0.35,0.164,18,reviewed,hv,hv
2019-07-30T13:12:10.310Z,19.3566667,-155.4963333,7.17,1.27,md,53,44,0.03997,0.11,hv,hv71066497,2019-07-31T03:43:30.200Z,"16km N of Pahala, Hawaii",earthquake,0.23,0.4,0.186,23,reviewed,hv,hv
2019-07-18T09:15:14.830Z,19.2563333,-155.4743333,10.53,2.74,ml,66,69,0.0246,0.13,hv,hv71050887,2019-10-04T16:37:14.040Z,"5km N of Pahala, Hawaii",earthquake,0.19,0.3,0.135,33,reviewed,hv,hv
2019-07-16T08:48:59.030Z,19.3785,-155.4701667,7.86,1.02,md,11,110,0.01379,0.09,hv,hv71048687,2019-07-16T23:36:31.630Z,"19km N of Pahala, Hawaii",earthquake,0.69,0.96,0.069,8,reviewed,hv,hv
2019-07-14T15:25:26.140Z,19.4411659,-155.489502,8.7,1.93,ml,47,43,0.03471,0.12,hv,hv71046652,2019-07-14T15:31:09.540Z,"26km W of Volcano, Hawaii",earthquake,0.29,0.43,0.15,4,automatic,hv,hv
2019-07-14T02:34:41.720Z,19.411,-155.499,8.5,1.26,md,43,34,0.04535,0.11,hv,hv71046107,2019-07-15T19:36:31.950Z,"22km N of Pahala, Hawaii",earthquake,0.27,0.54,0.148,19,reviewed,hv,hv
2019-07-12T01:06:11.470Z,19.312,-155.4645,8.4,2.61,ml,62,42,0.06015,0.12,hv,hv71043127,2019-09-28T20:01:13.040Z,"11km N of Pahala, Hawaii",earthquake,0.2,0.36,0.196,38,reviewed,hv,hv
