time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-10-09T09:05:25.540Z,19.513,-155.6587,4.15,3.3,ml,,44,0.031,0.58,us,us1000h98r,2018-12-21T21:15:47.040Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.8,5.3,0.177,52,reviewed,hv,hv
2018-10-09T09:05:25.540Z,19.513,-155.6586667,4.15,3.31,ml,41,44,0.03124,0.14,hv,hv70640502,2018-10-11T01:41:10.450Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.27,0.51,0.177,52,reviewed,hv,hv
2018-10-09T08:54:50.310Z,19.5173333,-155.6643333,5.76,3.61,ml,57,42,0.03048,0.12,hv,hv70640477,2018-12-21T21:15:47.040Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.24,0.3,0.21,51,reviewed,hv,hv
2018-10-09T08:10:37.140Z,19.5103333,-155.6618333,4.25,2.09,ml,29,69,0.03498,0.13,hv,hv70640417,2018-10-10T00:17:20.470Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.31,0.57,0.145,13,reviewed,hv,hv
2018-10-09T07:18:58.770Z,19.5115,-155.6598333,4.55,2.38,ml,46,57,0.03307,0.12,hv,hv70640352,2018-10-09T23:03:20.330Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.29,0.45,0.209,26,reviewed,hv,hv
2018-10-09T03:21:09.110Z,19.5166667,-155.6591667,4.59,2,ml,25,62,0.02825,0.14,hv,hv70640027,2018-10-10T02:34:33.470Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.31,0.57,0.242,9,reviewed,hv,hv
2018-10-09T02:43:32.300Z,19.5026667,-155.6551667,2.89,2.18,ml,24,44,0.03972,0.12,hv,hv70639957,2018-10-09T03:18:49.890Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.25,0.62,0.173,11,reviewed,hv,hv
2018-10-09T02:08:46.480Z,19.5135,-155.6603333,4.25,2.32,ml,37,70,0.03153,0.11,hv,hv70639877,2018-10-09T03:14:26.190Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.32,0.51,0.189,22,reviewed,hv,hv
2018-10-08T17:02:28.880Z,19.5118333,-155.6576667,4.63,2.01,ml,39,67,0.0319,0.11,hv,hv70639107,2018-10-08T18:41:50.720Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.26,0.43,0.151,15,reviewed,hv,hv
2018-10-08T16:49:04.300Z,19.5176667,-155.6668333,5.55,2.4,ml,46,138,0.03177,0.12,hv,hv70639077,2018-10-08T18:19:08.210Z,"21km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.29,0.31,0.136,26,reviewed,hv,hv
2018-10-08T16:48:45.780Z,19.515,-155.6523333,3.55,1,md,13,118,0.02719,0.09,hv,hv70639072,2018-10-08T22:18:10.220Z,"23km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.53,0.92,0.15,8,reviewed,hv,hv
2018-10-08T16:09:56.850Z,19.5128333,-155.661,3.7,2.16,ml,17,72,0.03242,0.11,hv,hv70639012,2018-10-09T19:22:17.030Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.4,0.72,0.229,4,reviewed,hv,hv
2018-10-08T16:02:36.720Z,19.5145,-155.6635,4.59,2.15,ml,38,70,0.03227,0.14,hv,hv70638997,2018-10-08T19:29:34.100Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.32,0.51,0.198,14,reviewed,hv,hv
2018-10-08T14:11:45.280Z,19.512,-155.659,4.23,2.06,ml,46,56,0.03228,0.13,hv,hv70638852,2018-10-08T19:53:39.660Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.28,0.46,0.285,14,reviewed,hv,hv
2018-10-08T13:36:43.260Z,19.5121667,-155.6631667,4.04,2.12,ml,41,58,0.03404,0.13,hv,hv70638787,2018-10-10T03:05:12.710Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.29,0.47,0.257,10,reviewed,hv,hv
2018-10-08T13:26:36.540Z,19.5168343,-155.6668396,2.98,1.7,ml,26,67,0.03239,0.26,hv,hv70638777,2018-10-08T13:32:18.820Z,"21km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.55,0.89,3.92,3,automatic,hv,hv
2018-10-08T08:43:19.160Z,19.5098333,-155.6593333,4.58,2.21,ml,43,94,0.03436,0.13,hv,hv70638447,2018-10-08T20:41:48.130Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.27,0.48,0.149,24,reviewed,hv,hv
2018-10-06T09:04:58.420Z,19.5078333,-155.654,4.06,1.95,ml,24,60,0.03448,0.13,hv,hv70634942,2018-10-10T03:18:38.540Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.34,0.66,0.226,8,reviewed,hv,hv
2018-10-05T16:19:26.430Z,19.485,-155.6633333,1.1,1.35,md,38,57,0.04185,0.17,hv,hv70633582,2018-10-12T23:38:35.120Z,"21km E of Honaunau-Napoopoo, Hawaii",earthquake,0.34,1.69,0.069,15,reviewed,hv,hv
2018-10-04T21:16:34.520Z,19.513,-155.6578333,4.49,1.39,md,28,69,0.0309,0.13,hv,hv70632172,2018-10-13T01:15:51.670Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.35,0.58,0.175,11,reviewed,hv,hv
2018-10-04T10:58:14.720Z,19.512,-155.6621667,4.2,1.9,ml,51,43,0.03369,0.18,hv,hv70631332,2018-10-04T20:12:49.170Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.3,0.48,0.107,11,reviewed,hv,hv
2018-10-04T04:39:28.690Z,19.5028324,-155.6490021,2.86,1.88,md,13,95,0.03843,0.17,hv,hv70630842,2018-10-04T04:42:37.830Z,"23km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.45,1.12,0.29,3,automatic,hv,hv
2018-10-03T20:59:40.520Z,19.5148333,-155.66,4.65,1.45,md,32,134,0.03022,0.12,hv,hv70630042,2018-10-04T20:09:30.930Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.3,0.48,0.124,13,reviewed,hv,hv
2018-10-03T13:29:59.160Z,19.5148333,-155.6611667,4.72,2.38,ml,51,44,0.03079,0.13,hv,hv70629247,2018-10-03T22:16:56.800Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.27,0.4,0.146,36,reviewed,hv,hv
2018-10-02T20:04:18.200Z,19.5166667,-155.6611667,4.59,1.03,md,19,140,0.02925,0.1,hv,hv70627447,2018-10-02T21:51:22.640Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.32,0.57,0.142,11,reviewed,hv,hv
2018-10-01T21:51:55.350Z,19.5085,-155.659,3.8,1.93,ml,34,66,0.03544,0.13,hv,hv70625107,2018-10-02T05:54:33.352Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.29,0.52,0.098,12,reviewed,hv,hv
2018-10-01T15:26:12.380Z,19.5121667,-155.6591667,5.79,2.22,ml,46,70,0.0322,0.12,hv,hv70624582,2018-10-02T00:05:11.510Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.32,0.44,0.148,21,reviewed,hv,hv
2018-10-01T15:24:02.840Z,19.520834,-155.6663361,3.7,1.81,md,25,90,0.02919,0.26,hv,hv70624577,2018-10-01T15:27:27.360Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.69,1.06,0.1,3,automatic,hv,hv
2018-10-01T09:51:32.720Z,19.5076667,-155.6571667,3.61,1.69,ml,27,63,0.03556,0.14,hv,hv70624032,2018-10-01T12:18:59.430Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.31,0.59,0.277,5,reviewed,hv,hv
2018-10-01T06:38:38.690Z,19.5081667,-155.6588333,4.7,2.31,ml,26,44,0.03568,0.13,hv,hv70623737,2018-10-01T19:06:52.640Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.34,0.54,0.138,24,reviewed,hv,hv
2018-09-30T21:13:18.670Z,19.5103333,-155.6573333,3.38,1.4,md,27,68,0.03315,0.13,hv,hv70623012,2018-10-01T05:13:34.390Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.32,0.6,0.075,12,reviewed,hv,hv
2018-09-30T20:46:45.140Z,19.5121667,-155.6591667,5.27,3.41,ml,56,27,0.0322,0.13,hv,hv70622967,2018-12-01T16:43:42.040Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.24,0.35,0.15,53,reviewed,hv,hv
2018-09-30T20:45:33.340Z,19.5075,-155.6571667,4.24,2.6,ml,44,63,0.03572,0.13,hv,hv70622962,2018-12-01T16:43:42.040Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.25,0.43,0.161,35,reviewed,hv,hv
2018-09-30T20:11:12.730Z,19.5065,-155.655,2.67,2.04,ml,26,59,0.03601,0.13,hv,hv70622887,2018-10-01T04:22:01.450Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.28,0.63,0.131,5,reviewed,hv,hv
2018-09-30T14:26:19.070Z,19.5061667,-155.6583333,4.07,1.43,md,34,49,0.03735,0.14,hv,hv70622417,2018-10-01T07:14:53.210Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.28,0.52,0.116,15,reviewed,hv,hv
2018-09-30T13:39:41.780Z,19.5115,-155.6578333,5.28,2.66,ml,51,44,0.03226,0.13,hv,hv70622372,2018-12-01T16:43:39.040Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.25,0.36,0.157,36,reviewed,hv,hv
2018-09-30T13:22:17.630Z,19.5098333,-155.6606667,4.9,2.12,ml,41,44,0.0349,0.12,hv,hv70622357,2018-10-01T12:46:47.710Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.28,0.42,0.207,21,reviewed,hv,hv
2018-09-29T19:01:56.630Z,19.5048333,-155.654,2.31,1.89,ml,34,57,0.03736,0.17,hv,hv70620887,2018-10-02T00:08:45.710Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.32,0.68,0.117,10,reviewed,hv,hv
2018-09-29T18:53:17.390Z,19.5101667,-155.6583333,4.5,2.01,ml,35,66,0.03367,0.12,hv,hv70620877,2018-09-30T03:59:05.660Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.31,0.48,0.175,16,reviewed,hv,hv
2018-09-29T17:48:25.880Z,19.5181667,-155.664,5.59,1.04,md,19,137,0.02964,0.14,hv,hv70620742,2018-09-29T21:27:53.790Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.46,0.67,0.034,7,reviewed,hv,hv
2018-09-29T17:24:47.300Z,19.5133333,-155.6603333,5.54,2.36,ml,46,44,0.03168,0.13,hv,hv70620692,2018-09-30T03:43:38.790Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.31,0.42,0.117,20,reviewed,hv,hv
2018-09-29T17:10:03.710Z,19.5093333,-155.6546667,3.85,1,md,22,61,0.03323,0.15,hv,hv70620667,2018-09-29T20:26:00.300Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.35,0.67,0.179,9,reviewed,hv,hv
2018-09-29T17:03:00.160Z,19.5125,-155.6598333,5.48,2.79,ml,52,41,0.03219,0.13,hv,hv70620662,2018-12-01T16:43:28.040Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.27,0.35,0.158,41,reviewed,hv,hv
2018-09-29T13:13:58.400Z,19.5048333,-155.6576667,3.82,1.03,md,25,62,0.03837,0.13,hv,hv70620277,2018-09-29T20:46:38.390Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.3,0.58,0.18,11,reviewed,hv,hv
2018-09-29T08:42:06.020Z,19.518,-155.6616667,5.32,1.05,md,20,144,0.02843,0.11,hv,hv70619812,2018-09-29T10:35:35.840Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.52,0.63,0.182,10,reviewed,hv,hv
2018-09-29T07:58:20.180Z,19.5138333,-155.6606667,5.17,2.14,ml,36,70,0.0314,0.12,hv,hv70619737,2018-09-29T09:46:28.630Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.3,0.49,0.136,16,reviewed,hv,hv
2018-09-29T07:34:28.380Z,19.5071667,-155.6591667,4.15,2.09,ml,33,50,0.03672,0.14,hv,hv70619672,2018-09-29T08:14:07.350Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.31,0.56,0.159,16,reviewed,hv,hv
2018-09-29T06:21:59.530Z,19.5055,-155.6566667,3.46,1.02,md,31,48,0.03744,0.16,hv,hv70619537,2018-09-29T10:58:22.540Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.34,0.66,0.272,13,reviewed,hv,hv
2018-09-29T06:04:45.710Z,19.5103333,-155.6606667,4.57,2.2,ml,42,43,0.03446,0.12,hv,hv70619497,2018-09-29T10:13:36.580Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.27,0.42,0.156,22,reviewed,hv,hv
2018-09-29T05:51:33.020Z,19.5111667,-155.6593333,4.33,1.99,ml,35,68,0.03316,0.14,hv,hv70619472,2018-09-29T07:50:58.990Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.3,0.51,0.127,13,reviewed,hv,hv
2018-09-29T05:44:25.530Z,19.509,-155.6553333,4.17,2.02,ml,48,52,0.03374,0.13,hv,hv70619457,2018-09-29T07:04:54.420Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.26,0.41,0.168,13,reviewed,hv,hv
2018-09-29T05:16:20.150Z,19.515,-155.6593333,5.5,2.4,ml,38,60,0.02977,0.13,hv,hv70619392,2018-09-29T07:10:01.020Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.3,0.42,0.127,27,reviewed,hv,hv
2018-09-28T01:44:32.350Z,19.5068333,-155.6561667,4.16,2.32,ml,47,61,0.03603,0.13,hv,hv70616952,2018-09-28T02:44:22.850Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.27,0.41,0.15,26,reviewed,hv,hv
2018-09-28T01:21:31.750Z,19.5093333,-155.657,4.97,1.02,md,23,64,0.03396,0.13,hv,hv70616922,2018-10-01T08:20:10.120Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.36,0.61,0.172,11,reviewed,hv,hv
2018-09-25T21:37:07.900Z,19.4863333,-155.666,1.62,1.41,md,28,77,0.03901,0.18,hv,hv70612802,2018-10-01T10:20:26.320Z,"21km E of Honaunau-Napoopoo, Hawaii",earthquake,0.36,1.56,0.062,12,reviewed,hv,hv
2018-09-21T03:09:39.290Z,19.4275,-155.6221667,0.29,2.97,ml,15,141,0.03036,0.11,hv,hv70603127,2018-11-27T15:52:01.040Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.52,1.19,0.159,48,reviewed,hv,hv
2018-09-12T15:51:13.430Z,19.4979992,-155.6616669,1.82,1.8,md,27,59,0.03925,0.15,hv,hv70590432,2018-09-12T15:54:25.920Z,"21km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.37,1.16,0.2,8,automatic,hv,hv
2018-09-07T02:34:10.000Z,19.4085,-155.6388333,0.07,1.22,md,13,154,0.01205,0.09,hv,hv70580127,2018-10-19T03:19:52.440Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.61,0.54,0.124,6,reviewed,hv,hv
2018-08-21T21:32:23.540Z,19.4038333,-155.6425,6.11,1.19,md,20,57,0.01411,0.16,hv,hv70558402,2018-08-22T20:23:22.240Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.36,0.88,0.117,9,reviewed,hv,hv
2018-08-07T23:49:33.270Z,19.4036667,-155.6365,0.74,1.5,md,7,149,0.008453,0.1,hv,hv70529457,2018-08-13T18:00:22.030Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake,1.03,0.81,0.117,4,reviewed,hv,hv
2018-07-31T05:54:07.040Z,19.4493332,-155.5978394,1.45,1.9,ml,8,148,0.02334,0.25,hv,hv70501287,2018-07-31T05:59:48.690Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake,1.4,1.59,4.41,7,automatic,hv,hv
2018-07-30T06:55:57.990Z,19.4046669,-155.5410004,5.55,2.58,ml,11,348,,0.22,hv,hv70496707,2018-07-30T07:01:55.240Z,"22km NNW of Pahala, Hawaii",earthquake,21.65,20.04,0.35,12,automatic,hv,hv
2018-07-25T20:08:19.550Z,19.405,-155.6363333,0.44,2.7,ml,7,149,0.008546,0.1,hv,hv70475862,2018-07-26T18:03:31.540Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.73,0.71,0.032,3,reviewed,hv,hv
2018-07-25T11:56:59.000Z,19.5181667,-155.6608333,5.48,1.03,md,15,143,0.02784,0.11,hv,hv70474217,2018-10-09T16:43:22.040Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.34,0.57,0.044,6,reviewed,hv,hv
2018-07-23T07:39:12.070Z,19.3951664,-155.6450043,0.57,2.66,ml,7,129,0.01808,0.26,hv,hv70463752,2018-07-23T07:44:54.940Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.98,1.34,0.39,6,automatic,hv,hv
2018-07-23T05:13:12.150Z,19.5128326,-155.6464996,3.56,2.45,ml,20,53,0.02829,0.29,hv,hv70463282,2018-07-23T05:18:52.110Z,"23km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.53,0.83,4.05,5,automatic,hv,hv
2018-07-22T22:32:41.730Z,19.5226667,-155.6591667,5.02,1.77,ml,12,135,0.0233,0.08,hv,hv70461897,2019-06-11T03:59:39.210Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.44,0.65,0.113,4,reviewed,hv,hv
2018-07-20T17:58:28.350Z,19.5108337,-155.6593323,5.26,2.8,ml,10,123,0.03346,0.16,hv,hv70451232,2018-07-20T18:04:09.770Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.57,0.96,0.69,9,automatic,hv,hv
2018-07-18T22:20:43.180Z,19.5008335,-155.6575012,3.36,2.62,ml,14,73,0.0421,0.22,hv,hv70442522,2018-07-18T22:26:22.930Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.65,1.24,2.77,12,automatic,hv,hv
2018-07-18T22:20:43.030Z,19.5085,-155.6655,4.07,2.13,ml,17,73,0.03537,0.11,hv,hv70442527,2018-07-19T20:48:04.720Z,"21km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.36,0.64,0.283,9,reviewed,hv,hv
2018-07-14T22:09:05.650Z,19.4998341,-155.6568298,0.37,2.18,ml,13,99,0.04286,0.25,hv,hv70423297,2018-07-14T22:14:44.410Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.57,1.88,4.37,5,automatic,hv,hv
2018-07-14T21:54:04.640Z,19.5191669,-155.6569977,3.14,2.88,ml,44,52,0.02508,0.26,hv,hv70423247,2018-10-02T16:40:41.040Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.36,0.54,3.98,18,automatic,hv,hv
2018-07-14T18:40:59.220Z,19.5053329,-155.6466675,4.69,2.23,ml,22,49,0.03574,0.19,hv,hv70422577,2018-07-14T18:46:48.560Z,"23km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.51,0.84,3.12,8,automatic,hv,hv
2018-07-14T18:40:59.130Z,19.5081667,-155.654,4.39,2.54,ml,17,60,0.03416,0.11,hv,hv70422572,2018-10-02T16:40:41.040Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.39,0.72,0.158,6,reviewed,hv,hv
2018-07-14T18:23:26.990Z,19.5111675,-155.6493378,1.77,2.86,ml,12,106,0.03027,0.29,hv,hv70422522,2018-07-14T18:29:10.690Z,"23km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.6,1.72,0.52,13,automatic,hv,hv
2018-07-14T18:01:00.440Z,19.5063333,-155.6548333,4.04,2.54,ml,16,59,0.03613,0.11,hv,hv70422447,2018-10-02T16:40:41.040Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.37,0.74,0.132,5,reviewed,hv,hv
2018-07-13T20:05:52.820Z,19.4833336,-155.5513306,0.01,2.38,ml,9,114,0.03264,0.13,hv,hv70418022,2018-07-13T20:11:30.730Z,"31km NNW of Pahala, Hawaii",earthquake,0.55,1.03,4.01,9,automatic,hv,hv
2018-07-11T08:42:21.430Z,19.5025005,-155.661499,0.15,2.85,ml,17,47,0.03895,0.23,hv,hv70396466,2018-07-11T08:48:03.290Z,"21km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.47,1.21,2.75,13,automatic,hv,hv
2018-07-05T20:51:53.460Z,19.4705009,-155.6126709,5.34,2.18,ml,9,146,0.02065,0.26,hv,hv70369331,2018-07-05T20:57:33.610Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,1.04,1.44,3.8,10,automatic,hv,hv
2018-06-29T09:44:58.320Z,19.4956665,-155.6646729,4.23,2.73,ml,32,49,0.03693,0.34,hv,hv70337651,2018-06-29T09:50:40.070Z,"21km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.56,0.91,2.84,11,automatic,hv,hv
2018-06-27T07:17:12.460Z,19.42,-155.627,0.42,2.2,md,9,144,0.01717,0.07,hv,hv70327456,2018-09-21T16:25:51.040Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.55,0.58,0.073,5,reviewed,hv,hv
2018-06-21T09:24:15.910Z,19.5499992,-155.5788269,0.23,1.93,ml,8,231,0.06682,0.3,hv,hv70298466,2018-06-21T17:26:51.596Z,"31km ENE of Honaunau-Napoopoo, Hawaii",earthquake,2.07,4.91,4.43,5,automatic,hv,hv
2018-06-09T01:46:40.390Z,19.4615002,-155.5599976,0.13,2.84,ml,11,99,0.02051,0.27,hv,hv70250707,2018-06-09T01:52:21.650Z,"29km NNW of Pahala, Hawaii",earthquake,0.84,0.88,3.87,14,automatic,hv,hv
2018-06-06T22:38:09.850Z,19.4311667,-155.6185,0.2,1.5,md,8,103,0.02955,0.1,hv,hv70241177,2018-06-07T18:35:07.210Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.51,0.91,0.17,3,reviewed,hv,hv
2018-05-10T17:37:22.700Z,19.4936667,-155.6535,4.15,1.24,md,8,98,0.04765,0.08,hv,hv70141707,2018-05-10T21:12:25.560Z,"22km E of Honaunau-Napoopoo, Hawaii",earthquake,0.45,0.93,0.152,3,reviewed,hv,hv
2018-05-10T11:04:55.910Z,19.4896667,-155.6473333,2.39,1.91,ml,6,112,0.04758,0.08,hv,hv70140217,2018-05-10T21:20:50.580Z,"23km E of Honaunau-Napoopoo, Hawaii",earthquake,0.9,3.04,0.174,6,reviewed,hv,hv
2018-05-10T09:21:11.020Z,19.4945,-155.6573333,5.09,2.1,ml,11,100,0.04394,0.09,hv,hv70139887,2018-05-10T19:27:36.470Z,"22km E of Honaunau-Napoopoo, Hawaii",earthquake,0.45,0.96,0.113,3,reviewed,hv,hv
2018-05-10T09:15:44.300Z,19.4923333,-155.6553333,4.56,2.68,ml,12,101,0.04629,0.09,hv,hv70139867,2018-08-08T15:20:14.040Z,"22km E of Honaunau-Napoopoo, Hawaii",earthquake,0.41,0.91,0.2,4,reviewed,hv,hv
2018-05-06T23:12:05.010Z,19.4436665,-155.6154938,4.54,2.1,md,10,83,0.03968,0.15,hv,hv70125306,2018-05-06T23:15:09.850Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.46,1.2,0.1,5,automatic,hv,hv
2018-05-06T20:48:13.440Z,19.4576664,-155.6218262,4.13,1.84,ml,11,99,0.03589,0.34,hv,hv70124946,2018-05-06T20:53:49.460Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.79,1.99,0.31,3,automatic,hv,hv
2018-03-23T20:51:18.620Z,19.5125,-155.6576667,3.39,2.27,ml,19,68,0.03129,0.1,hv,hv70060771,2018-03-23T21:26:50.500Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.33,0.63,0.201,4,reviewed,hv,hv
2018-03-05T01:26:21.390Z,19.4011667,-155.634,0.26,1.49,md,10,145,0.006244,0.07,hv,hv70049042,2018-03-06T02:12:34.150Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.59,0.53,0.114,4,reviewed,hv,hv
2018-03-02T07:46:24.480Z,19.4056667,-155.6375,0.58,1.16,md,11,151,0.009789,0.08,hv,hv70047167,2018-03-02T19:42:19.540Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.54,0.69,0.191,5,reviewed,hv,hv
2018-02-27T21:47:13.410Z,19.5028333,-155.6553333,2.14,1.52,md,14,83,0.03961,0.12,hv,hv70045832,2018-05-27T01:06:04.040Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.38,1.07,0.092,7,reviewed,hv,hv
2018-02-14T11:02:38.020Z,19.5043333,-155.6668333,6.24,1.03,md,9,97,0.03387,0.09,hv,hv70037497,2018-02-15T04:29:10.010Z,"21km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.56,0.87,0.005,4,reviewed,hv,hv
2018-02-04T19:58:14.870Z,19.4025,-155.6358333,0.14,1.05,md,15,147,0.007778,0.11,hv,hv70028842,2018-02-06T00:32:11.550Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.57,0.41,0.198,5,reviewed,hv,hv
2018-01-26T15:15:59.760Z,19.4246667,-155.624,0.74,1.29,md,10,142,0.02207,0.06,hv,hv70022087,2018-01-26T20:09:36.660Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.49,0.89,0.285,6,reviewed,hv,hv
2017-12-26T19:10:46.180Z,19.4305,-155.6165,3.282,1.15,md,13,136,0.02488,0.1,hv,hv62020696,2017-12-27T17:12:53.280Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.34,0.42,0.101,7,reviewed,hv,hv
2017-12-26T05:07:26.090Z,19.4113333,-155.6353333,3.682,2.14,ml,25,151,0.01124,0.14,hv,hv62019956,2017-12-26T23:13:02.600Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.42,0.46,0.195,11,reviewed,hv,hv
2017-12-18T22:28:09.480Z,19.411,-155.636,3.67,1.46,md,15,151,,0.09,hv,hv62011646,2017-12-21T23:11:15.300Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.49,0.37,0.198,6,reviewed,hv,hv
2017-11-15T03:15:23.670Z,19.4045,-155.6243333,3.339,1.23,md,8,116,0.003541,0.16,hv,hv61977166,2017-11-15T06:22:30.930Z,"25km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.71,0.45,0.048,3,reviewed,hv,hv
2017-11-13T06:52:46.300Z,19.4796667,-155.5803333,2.666,1.21,md,13,82,0.01675,0.13,hv,hv61975646,2017-11-13T19:16:53.980Z,"29km E of Honaunau-Napoopoo, Hawaii",earthquake,0.46,0.56,0.117,7,reviewed,hv,hv
2017-11-10T04:36:28.170Z,19.4566667,-155.6103333,2.882,1.45,md,14,133,0.008635,0.11,hv,hv61972271,2017-11-12T23:41:18.560Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.37,0.3,0.098,7,reviewed,hv,hv
2017-11-09T20:31:46.610Z,19.4573333,-155.6013333,2.312,1.22,md,12,92,,0.12,hv,hv61971926,2017-11-09T21:18:57.270Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake,0.38,0.3,0.029,4,reviewed,hv,hv
